Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-20 00:00:00-04:00,183.68462630132845,185.36798111252855,183.68462630132845,184.28225708007812,49799100,0.0,0.0
2023-06-21 00:00:00-04:00,184.17269418441902,184.68069783880586,181.87178294607781,183.2364044189453,49515700,0.0,0.0
2023-06-22 00:00:00-04:00,183.01724851518037,186.31422591615433,182.94751657074053,186.26441955566406,51245300,0.0,0.0
2023-06-23 00:00:00-04:00,184.8201339508181,186.8222220558245,184.28224955326726,185.9456787109375,53079300,0.0,0.0
2023-06-26 00:00:00-04:00,186.09510581331676,187.3103081578761,184.50139333556953,184.54124450683594,48088700,0.0,0.0
2023-06-27 00:00:00-04:00,185.1587891232395,187.64895521247493,184.93965329148537,187.32025146484375,50730800,0.0,0.0
2023-06-28 00:00:00-04:00,187.19076964423513,189.15302186088743,186.86208107486328,188.50558471679688,51216800,0.0,0.0
2023-06-29 00:00:00-04:00,188.33624985342487,189.32236112966342,188.196801155663,188.84423828125,46347300,0.0,0.0
2023-06-30 00:00:00-04:00,190.87622407994112,193.71500442353334,190.50766914784688,193.20701599121094,85069600,0.0,0.0
2023-07-03 00:00:00-04:00,193.01777233768289,193.11738507089765,191.00571367714446,191.70297241210938,31458200,0.0,0.0
2023-07-05 00:00:00-04:00,190.81646927169217,192.2209115045531,189.87019392492604,190.57740783691406,46920300,0.0,0.0
2023-07-06 00:00:00-04:00,189.09325926868843,191.26469212547062,188.45577732150596,191.05551147460938,45094300,0.0,0.0
2023-07-07 00:00:00-04:00,190.65708636446033,191.91212464308984,189.4916904202826,189.92994689941406,46778000,0.0,0.0
2023-07-10 00:00:00-04:00,188.5155401723345,189.24267965988435,186.30427132814685,187.86810302734375,59922200,0.0,0.0
2023-07-11 00:00:00-04:00,188.41593303150898,188.55538172633757,185.86600535534745,187.34017944335938,46638100,0.0,0.0
2023-07-12 00:00:00-04:00,188.93388677529288,190.9459453646829,187.7286548193661,189.02354431152344,60750200,0.0,0.0
2023-07-13 00:00:00-04:00,189.75067611076886,190.437964456044,189.03350698515732,189.79051208496094,41342300,0.0,0.0
2023-07-14 00:00:00-04:00,189.48172886317428,190.4279890125226,188.884098073529,189.93992614746094,41573900,0.0,0.0
2023-07-17 00:00:00-04:00,191.14513835905834,193.55563245070792,191.05549602969384,193.2269287109375,50520200,0.0,0.0
2023-07-18 00:00:00-04:00,192.58946161253755,193.5656025155189,191.66311187496166,192.96795654296875,48353800,0.0,0.0
2023-07-19 00:00:00-04:00,192.34044756295265,197.45025838164847,191.89220547816066,194.33258056640625,80507300,0.0,0.0
2023-07-20 00:00:00-04:00,194.3226126676721,195.69718932129925,191.74280404280077,192.37033081054688,59581200,0.0,0.0
2023-07-21 00:00:00-04:00,193.3365201768351,194.20309319712734,190.47779889134065,191.1850128173828,71917800,0.0,0.0
2023-07-24 00:00:00-04:00,192.64921352741987,194.14331318524302,191.49377281099908,191.99180603027344,45377800,0.0,0.0
2023-07-25 00:00:00-04:00,192.56953059268332,193.6751649715615,192.16113969625803,192.85838317871094,37283200,0.0,0.0
2023-07-26 00:00:00-04:00,192.90820253361855,194.8704548084565,192.55958836829734,193.7349395751953,47471900,0.0,0.0
2023-07-27 00:00:00-04:00,195.24895004091402,196.42430115804808,191.79259823897624,192.4599609375,47460200,0.0,0.0
2023-07-28 00:00:00-04:00,193.90426683539943,195.85656389411233,193.37635279784942,195.05970764160156,48291400,0.0,0.0
2023-07-31 00:00:00-04:00,195.28879602456212,195.71711252394465,194.49193978290543,195.67726135253906,38824100,0.0,0.0
2023-08-01 00:00:00-04:00,195.46808764669953,195.95615048504968,194.5118571573249,194.84056091308594,35175100,0.0,0.0
2023-08-02 00:00:00-04:00,194.27280966361195,194.41225837010515,191.0953701943192,191.82249450683594,50389300,0.0,0.0
2023-08-03 00:00:00-04:00,190.8164655019149,191.61330653789514,189.9399221238144,190.41802978515625,61235200,0.0,0.0
2023-08-04 00:00:00-04:00,184.79026832517823,186.64295269320507,181.20442271003947,181.27415466308594,115799700,0.0,0.0
2023-08-07 00:00:00-04:00,181.41358099979874,182.40964741464634,176.6523847527286,178.146484375,97576100,0.0,0.0
2023-08-08 00:00:00-04:00,178.98317500726142,179.56089534685594,176.88147428169586,179.09274291992188,67823000,0.0,0.0
2023-08-09 00:00:00-04:00,180.15854085881242,180.21830241630204,176.31372360637374,177.4890899658203,60378500,0.0,0.0
2023-08-10 00:00:00-04:00,178.774013458841,180.03902218573214,176.90141874996962,177.26995849609375,54686900,0.0,0.0
2023-08-11 00:00:00-04:00,176.86103401179025,178.15765692951192,176.09302281059547,177.32980346679688,51988100,0.24,0.0
2023-08-14 00:00:00-04:00,177.5093347104991,179.2248837934574,176.85103943509347,178.9954833984375,43675600,0.0,0.0
2023-08-15 00:00:00-04:00,178.41698331344688,179.01542111314353,176.5917183467517,176.9906768798828,43622600,0.0,0.0
2023-08-16 00:00:00-04:00,176.6715088360585,178.077847523966,176.04313470320503,176.1129608154297,46964900,0.0,0.0
2023-08-17 00:00:00-04:00,176.68149345468237,177.05053088327483,173.03096327911956,173.54962158203125,66062900,0.0,0.0
2023-08-18 00:00:00-04:00,171.85401162617282,174.64676698593655,171.51489535472876,174.03834533691406,61114200,0.0,0.0
2023-08-21 00:00:00-04:00,174.61684598938066,175.6740997889724,173.29028681200668,175.3848419189453,46311900,0.0,0.0
2023-08-22 00:00:00-04:00,176.60168210151676,177.22007237656354,175.79378120171899,176.771240234375,42084200,0.0,0.0
2023-08-23 00:00:00-04:00,178.05792305417845,181.08007898396926,177.86841241513326,180.65118408203125,52722800,0.0,0.0
2023-08-24 00:00:00-04:00,180.2023353282038,180.63123019068544,175.55439404818648,175.92344665527344,54945800,0.0,0.0
2023-08-25 00:00:00-04:00,176.920862636065,178.68627009200725,175.3649030792993,178.14767456054688,51449600,0.0,0.0
2023-08-28 00:00:00-04:00,179.6238397948552,180.12254556265876,178.08783272650885,179.7235870361328,43820700,0.0,0.0
2023-08-29 00:00:00-04:00,179.23485995024538,184.42139718223174,179.0353806758023,183.64341735839844,53003900,0.0,0.0
2023-08-30 00:00:00-04:00,184.4612992752611,187.36377061365383,184.26182000394698,187.16427612304688,60813900,0.0,0.0
2023-08-31 00:00:00-04:00,187.3537916380428,188.63047727086166,186.99472285260666,187.3837127685547,60794500,0.0,0.0
2023-09-01 00:00:00-04:00,188.99952562202014,189.42840529581662,187.79265091469628,188.9696044921875,45732600,0.0,0.0
2023-09-05 00:00:00-04:00,187.79264653310435,189.48824313432817,187.1243826169458,189.20896911621094,45280000,0.0,0.0
2023-09-06 00:00:00-04:00,187.9123337350437,188.36118111706094,181.0002788589256,182.43655395507812,81755800,0.0,0.0
2023-09-07 00:00:00-04:00,174.72655833279825,177.74872950935872,173.09080390305863,177.10040283203125,112488800,0.0,0.0
2023-09-08 00:00:00-04:00,177.88835387199813,179.7734610698555,177.3297906265692,177.71878051757812,65551300,0.0,0.0
2023-09-11 00:00:00-04:00,179.6039055932151,179.8333059889256,176.88096109655558,178.89573669433594,58953100,0.0,0.0
2023-09-12 00:00:00-04:00,179.0254037112626,179.66374649136318,174.36749362190037,175.84365844726562,90370200,0.0,0.0
2023-09-13 00:00:00-04:00,176.05309799011047,176.84106159614169,173.52964811832908,173.75906372070312,84267900,0.0,0.0
2023-09-14 00:00:00-04:00,173.5496240133427,175.64419452880742,173.1307129541085,175.28512573242188,60895800,0.0,0.0
2023-09-15 00:00:00-04:00,176.02317240043635,176.04312489128733,173.3700694503225,174.55697631835938,109205100,0.0,0.0
2023-09-18 00:00:00-04:00,176.02318966025513,178.91569234562047,175.71399450855753,177.50933837890625,67257600,0.0,0.0
2023-09-19 00:00:00-04:00,177.060500163931,179.16503911404078,176.67151027359282,178.6064910888672,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,178.79598177702323,179.23484527644453,174.94597274022502,175.03575134277344,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,174.09820292251132,175.8436732736293,173.40998646326923,173.47979736328125,63047900,0.0,0.0
2023-09-22 00:00:00-04:00,174.21787041800854,176.6216358620672,173.59948013851994,174.33755493164062,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,173.74908327896154,176.51191744342995,173.69920965923552,175.6242218017578,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,174.3674901491058,174.7464961795814,171.2156660766922,171.514892578125,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,172.17316413415114,172.59207512779804,168.61241307850682,169.98883056640625,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,168.90167248987925,171.58471206222458,167.1861233630107,170.24818420410156,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,171.5747313281895,172.62201645215555,169.89907208598544,170.76683044433594,51814200,0.0,0.0
2023-10-02 00:00:00-04:00,170.77681236510975,173.84884186537948,170.48755448339438,173.30026245117188,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,171.81411359767475,173.18057781382615,170.3778537041243,171.95375061035156,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,170.64713998312988,173.75907439644644,170.52745546621898,173.2104949951172,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,173.34014883218975,174.99585567935134,172.23302138852057,174.45726013183594,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,173.35014256002898,177.52929968195573,172.73173700665149,177.0305938720703,57224100,0.0,0.0
2023-10-09 00:00:00-04:00,176.35233773828827,178.586545140136,175.34495752878217,178.52670288085938,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,177.63901050882285,179.25481241665128,177.48938963854312,177.92825317382812,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,177.7387302034045,179.38446834652845,177.14029242168925,179.3345947265625,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,179.60390574966783,181.8680190182936,178.57655784778134,180.24224853515625,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,180.9503941070408,181.45906849760303,177.67888557559613,178.38705444335938,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,176.2924984636196,178.61646929372674,176.05311420316764,178.2574005126953,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,176.1927462456331,177.95816897083367,174.3475439884926,176.6914520263672,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,175.12552039693168,177.12034348123078,174.656735754578,175.3848419189453,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,175.5843294448986,177.3796733490986,174.73653872575767,175.00584411621094,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,174.85621309141914,174.9659289686177,172.19312612955457,172.43251037597656,64189300,0.0,0.0
2023-10-23 00:00:00-04:00,170.46761380432906,173.55958051659098,169.4901395151607,172.5522003173828,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,172.6020684613408,173.22045874030823,171.00620392422798,172.99105834960938,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,171.4351148591958,172.61205327063868,170.2082876033844,170.65713500976562,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,169.92901121450438,170.93640668147964,165.24117968890843,166.45802307128906,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,166.47796968744774,168.52266646068966,166.3981749351079,167.78457641601562,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,168.58249574245585,170.7269243765725,168.43287488610179,169.8491973876953,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,168.9116498560739,170.4576255627833,167.46539095218353,170.32797241210938,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,170.5573703976512,173.77900535487174,169.67964338741967,173.51968383789062,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,175.06568529128302,177.3198299896822,175.00584303139613,177.11038208007812,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,173.78899868906478,176.36232238453803,172.90130299413468,176.1927490234375,79763700,0.0,0.0
2023-11-06 00:00:00-05:00,175.92345372436816,178.9655467706447,175.75389558750595,178.7660675048828,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,178.71618427838777,181.9677554907887,178.50673638734708,181.349365234375,70530000,0.0,0.0
2023-11-08 00:00:00-05:00,181.8779999252986,182.97514348481917,181.119957416558,182.41659545898438,49340300,0.0,0.0
2023-11-09 00:00:00-05:00,182.48641506319984,183.64340083860955,181.33938270457128,181.93783569335938,53763500,0.0,0.0
2023-11-10 00:00:00-05:00,183.73554918405551,186.33224183036495,183.29610748335608,186.16244506835938,66133400,0.24,0.0
2023-11-13 00:00:00-05:00,185.58320330783454,185.79292715545378,183.97525443893107,184.5644989013672,43627500,0.0,0.0
2023-11-14 00:00:00-05:00,187.46078926458034,187.87027041189003,186.06257954125826,187.2011260986328,60108400,0.0,0.0
2023-11-15 00:00:00-05:00,187.61060123560034,189.25849230239072,187.54068313200264,187.7703857421875,53790500,0.0,0.0
2023-11-16 00:00:00-05:00,189.32842548097503,190.7166535006721,188.40958448838913,189.46824645996094,54412900,0.0,0.0
2023-11-17 00:00:00-05:00,190.0075413320201,190.13738053383017,188.32968967482697,189.44825744628906,50922700,0.0,0.0
2023-11-20 00:00:00-05:00,189.64799944733292,191.665429382446,189.63801767771372,191.2060089111328,46505100,0.0,0.0
2023-11-21 00:00:00-05:00,191.16607193396044,191.27593236021258,189.49820200038192,190.3970489501953,38134500,0.0,0.0
2023-11-22 00:00:00-05:00,191.2459711599096,192.68412322684492,190.58680860464136,191.06619262695312,39617700,0.0,0.0
2023-11-24 00:00:00-05:00,190.6267522263334,190.6567127754737,189.00882161538343,189.7279052734375,24048300,0.0,0.0
2023-11-27 00:00:00-05:00,189.67796542618484,190.42700963133007,188.6592610401712,189.54812622070312,40552600,0.0,0.0
2023-11-28 00:00:00-05:00,189.53814363581148,190.83648996701584,189.1586230302466,190.1573486328125,38415400,0.0,0.0
2023-11-29 00:00:00-05:00,190.6567110591483,191.84519696215938,188.72917796487158,189.128662109375,43014200,0.0,0.0
2023-11-30 00:00:00-05:00,189.59805583906353,190.0774550781323,187.95016476787455,189.70791625976562,48794400,0.0,0.0
2023-12-01 00:00:00-05:00,190.08744814709164,191.31587638662512,188.98884387476514,190.9962921142578,45679300,0.0,0.0
2023-12-04 00:00:00-05:00,189.73788550270768,189.80780360969626,187.21111095010338,189.18858337402344,43389500,0.0,0.0
2023-12-05 00:00:00-05:00,189.9676069826232,194.15225453151382,189.9376311938118,193.1735076904297,66628400,0.0,0.0
2023-12-06 00:00:00-05:00,194.20219588541244,194.51179839270407,191.86518156649146,192.07492065429688,41089700,0.0,0.0
2023-12-07 00:00:00-05:00,193.3832466328422,194.7514958553385,193.34328907401897,194.02243041992188,47477700,0.0,0.0
2023-12-08 00:00:00-05:00,193.95250119525352,195.74022848621226,193.4231778662606,195.46058654785156,53377300,0.0,0.0
2023-12-11 00:00:00-05:00,192.86390450431702,193.2434251153588,191.17605577332816,192.93380737304688,60943700,0.0,0.0
2023-12-12 00:00:00-05:00,192.83394068150258,194.47185005596947,191.47567325589517,194.4618682861328,52696900,0.0,0.0
2023-12-13 00:00:00-05:00,194.84136518523079,197.74766021246222,194.60168080481918,197.7077178955078,70404200,0.0,0.0
2023-12-14 00:00:00-05:00,197.7676470402107,199.36559885225122,195.91001681969797,197.85752868652344,66831600,0.0,0.0
2023-12-15 00:00:00-05:00,197.27826448828358,198.14715087461823,196.74894114495982,197.31822204589844,128256700,0.0,0.0
2023-12-18 00:00:00-05:00,195.84009240695235,196.37941274614911,194.14226199411678,195.64035034179688,55751900,0.0,0.0
2023-12-19 00:00:00-05:00,195.9100211150961,196.69900764893433,195.64036093090226,196.68902587890625,40714100,0.0,0.0
2023-12-20 00:00:00-05:00,196.64906488656985,197.4280696367784,194.5817108154297,194.5817108154297,52242800,0.0,0.0
2023-12-21 00:00:00-05:00,195.85008847188206,196.8288352539667,193.25339591934758,194.431884765625,46482500,0.0,0.0
2023-12-22 00:00:00-05:00,194.93125981716426,195.16097768282282,192.72408472397143,193.35328674316406,37122800,0.0,0.0
2023-12-26 00:00:00-05:00,193.36326950926926,193.6429114660523,192.5842647383245,192.80398559570312,28919300,0.0,0.0
2023-12-27 00:00:00-05:00,192.2446918123762,193.2533991590325,190.8464668609015,192.90383911132812,48087700,0.0,0.0
2023-12-28 00:00:00-05:00,193.8925816105714,194.41192317414902,192.92381658822248,193.3332977294922,34049900,0.0,0.0
2023-12-29 00:00:00-05:00,193.6528866387712,194.15224943592054,191.48565392786432,192.28463745117188,42628800,0.0,0.0
2024-01-02 00:00:00-05:00,186.91148197073747,188.1998464738089,183.65564213979312,185.40341186523438,82488700,0.0,0.0
2024-01-03 00:00:00-05:00,183.98523720408434,185.64312541116854,183.19623542052355,184.01519775390625,58414500,0.0,0.0
2024-01-04 00:00:00-05:00,181.91786126981452,182.8566657686289,180.64949073484405,181.6781768798828,71983600,0.0,0.0
2024-01-05 00:00:00-05:00,181.75807721578167,182.5270849545475,179.94038931104083,180.9490966796875,62303300,0.0,0.0
2024-01-08 00:00:00-05:00,181.85793785162858,185.3634744030773,181.26869341477493,185.32351684570312,59144500,0.0,0.0
2024-01-09 00:00:00-05:00,183.68560631116785,184.91403450398255,182.4971204361262,184.904052734375,42841800,0.0,0.0
2024-01-10 00:00:00-05:00,184.1150616539879,186.16243684463709,183.68560174206004,185.9527130126953,46792900,0.0,0.0
2024-01-11 00:00:00-05:00,186.30227140341123,186.8116312253992,183.38599440680028,185.35348510742188,49128400,0.0,0.0
2024-01-12 00:00:00-05:00,185.8228806652798,186.50202199031025,184.95399427937303,185.6830596923828,40444700,0.0,0.0
2024-01-16 00:00:00-05:00,181.92785303160176,184.0251675797272,180.69940961126105,183.39598083496094,65603000,0.0,0.0
2024-01-17 00:00:00-05:00,181.03899778578932,182.69687073658065,180.07023271320105,182.4471893310547,47317400,0.0,0.0
2024-01-18 00:00:00-05:00,185.85284631993997,188.89896249818116,185.59318314580958,188.38961791992188,78005800,0.0,0.0
2024-01-19 00:00:00-05:00,189.0887183865945,191.70537456415155,188.57937382023326,191.3158721923828,68741000,0.0,0.0
2024-01-22 00:00:00-05:00,192.05492857381827,195.0810658067958,192.01497101731607,193.6428985595703,60133900,0.0,0.0
2024-01-23 00:00:00-05:00,194.77147463800853,195.50054007343732,193.5829887121662,194.93125915527344,42355600,0.0,0.0
2024-01-24 00:00:00-05:00,195.17094665603798,196.12972989673594,194.09232122500626,194.2521209716797,53631300,0.0,0.0
2024-01-25 00:00:00-05:00,194.97121130627824,196.01987622583772,192.86389969740193,193.92254638671875,54822100,0.0,0.0
2024-01-26 00:00:00-05:00,194.02242258764997,194.5117883684032,191.69539015879974,192.17477416992188,44594000,0.0,0.0
2024-01-29 00:00:00-05:00,191.7652986896417,191.95505899363846,189.3384027747614,191.48565673828125,47145600,0.0,0.0
